date,clock,open_eurusd,high_eurusd,low_eurusd,close_eurusd,tikvol_eurusd,open_audusd,high_audusd,low_audusd,close_audusd,tikvol_audusd,open_eurgbp,high_eurgbp,low_eurgbp,close_eurgbp,tikvol_eurgbp,open_gbpusd,high_gbpusd,low_gbpusd,close_gbpusd,tikvol_gbpusd,open_nzdusd,high_nzdusd,low_nzdusd,close_nzdusd,tikvol_nzdusd,open_usdchf,high_usdchf,low_usdchf,close_usdchf,tikvol_usdchf,open_usdjpy,high_usdjpy,low_usdjpy,close_usdjpy,tikvol_usdjpy
2024.02.29,01:00:00,1.08371,1.08397,1.08365,1.08377,1056,0.64954,0.64970,0.64912,0.64935,2034,0.85592,0.85611,0.85589,0.85589,992,1.26600,1.26619,1.26580,1.26605,1369,0.60981,0.61005,0.60928,0.60956,1265,1.08371,1.08397,1.08365,1.08377,1056,1.08371,1.08397,1.08365,1.08377,1056
2024.02.29,02:00:00,1.08379,1.08391,1.08337,1.08353,1783,0.64936,0.64960,0.64897,0.64954,2159,0.85599,0.85606,0.85571,0.85573,909,1.26606,1.26621,1.26561,1.26602,2887,0.60957,0.60961,0.60886,0.60900,1451,1.08379,1.08391,1.08337,1.08353,1783,1.08379,1.08391,1.08337,1.08353,1783
2024.02.29,03:00:00,1.08354,1.08396,1.08269,1.08280,3204,0.64955,0.65067,0.64950,0.65010,3159,0.85574,0.85589,0.85529,0.85529,1245,1.26602,1.26660,1.26560,1.26583,3866,0.60901,0.61026,0.60899,0.60963,2409,1.08354,1.08396,1.08269,1.08280,3204,1.08354,1.08396,1.08269,1.08280,3204
2024.02.29,04:00:00,1.08280,1.08359,1.08277,1.08355,3203,0.65010,0.65127,0.65003,0.65118,2724,0.85530,0.85548,0.85519,0.85526,1291,1.26583,1.26678,1.26575,1.26673,3696,0.60964,0.61056,0.60962,0.61050,2295,1.08280,1.08359,1.08277,1.08355,3203,1.08280,1.08359,1.08277,1.08355,3203
2024.02.29,05:00:00,1.08355,1.08373,1.08326,1.08360,3298,0.65119,0.65184,0.65112,0.65150,2251,0.85537,0.85545,0.85515,0.85543,975,1.26673,1.26690,1.26644,1.26669,3129,0.61051,0.61072,0.61014,0.61047,1838,1.08355,1.08373,1.08326,1.08360,3298,1.08355,1.08373,1.08326,1.08360,3298
2024.02.29,06:00:00,1.08359,1.08368,1.08329,1.08353,2590,0.65149,0.65209,0.65136,0.65174,1719,0.85534,0.85545,0.85516,0.85529,960,1.26667,1.26708,1.26640,1.26667,3020,0.61048,0.61090,0.61020,0.61029,1453,1.08359,1.08368,1.08329,1.08353,2590,1.08359,1.08368,1.08329,1.08353,2590
2024.02.29,07:00:00,1.08354,1.08367,1.08306,1.08349,2778,0.65174,0.65191,0.65109,0.65156,2540,0.85539,0.85560,0.85517,0.85530,1116,1.26667,1.26688,1.26613,1.26658,2823,0.61030,0.61059,0.60967,0.61018,1851,1.08354,1.08367,1.08306,1.08349,2778,1.08354,1.08367,1.08306,1.08349,2778
2024.02.29,08:00:00,1.08344,1.08374,1.08311,1.08321,3198,0.65156,0.65187,0.65124,0.65146,2331,0.85529,0.85565,0.85516,0.85525,1118,1.26658,1.26678,1.26607,1.26630,2504,0.61018,0.61034,0.60992,0.61012,1728,1.08344,1.08374,1.08311,1.08321,3198,1.08344,1.08374,1.08311,1.08321,3198
2024.02.29,09:00:00,1.08319,1.08384,1.08249,1.08277,5632,0.65145,0.65184,0.65064,0.65127,3067,0.85524,0.85589,0.85522,0.85561,2345,1.26630,1.26674,1.26516,1.26534,5520,0.61013,0.61031,0.60937,0.60961,2730,1.08319,1.08384,1.08249,1.08277,5632,1.08319,1.08384,1.08249,1.08277,5632
2024.02.29,10:00:00,1.08279,1.08467,1.08276,1.08370,7399,0.65127,0.65135,0.65038,0.65092,3774,0.85563,0.85631,0.85543,0.85566,2788,1.26533,1.26690,1.26527,1.26637,6168,0.60962,0.60979,0.60876,0.60957,3524,1.08279,1.08467,1.08276,1.08370,7399,1.08279,1.08467,1.08276,1.08370,7399
2024.02.29,11:00:00,1.08371,1.08512,1.08365,1.08499,6622,0.65095,0.65103,0.64992,0.65023,3464,0.85566,0.85692,0.85563,0.85653,2773,1.26636,1.26739,1.26554,1.26659,6755,0.60960,0.60964,0.60871,0.60884,3285,1.08371,1.08512,1.08365,1.08499,6622,1.08371,1.08512,1.08365,1.08499,6622
2024.02.29,12:00:00,1.08497,1.08537,1.08371,1.08373,6405,0.65023,0.65042,0.64935,0.64940,2657,0.85652,0.85658,0.85606,0.85610,2753,1.26659,1.26739,1.26567,1.26571,5562,0.60884,0.60902,0.60806,0.60817,2357,1.08497,1.08537,1.08371,1.08373,6405,1.08497,1.08537,1.08371,1.08373,6405
2024.02.29,13:00:00,1.08370,1.08423,1.08279,1.08338,5765,0.64939,0.64985,0.64934,0.64978,2351,0.85609,0.85633,0.85586,0.85627,2193,1.26571,1.26648,1.26469,1.26502,5237,0.60816,0.60880,0.60791,0.60812,2911,1.08370,1.08423,1.08279,1.08338,5765,1.08370,1.08423,1.08279,1.08338,5765
2024.02.29,14:00:00,1.08335,1.08353,1.08257,1.08283,5676,0.64976,0.64988,0.64865,0.64880,2872,0.85630,0.85661,0.85602,0.85636,2227,1.26500,1.26529,1.26374,1.26418,5189,0.60812,0.60826,0.60770,0.60776,2354,1.08335,1.08353,1.08257,1.08283,5676,1.08335,1.08353,1.08257,1.08283,5676
2024.02.29,15:00:00,1.08284,1.08461,1.08209,1.08371,10565,0.64878,0.65150,0.64862,0.65107,6011,0.85638,0.85684,0.85617,0.85646,3769,1.26419,1.26575,1.26342,1.26517,9429,0.60775,0.60975,0.60760,0.60941,5191,1.08284,1.08461,1.08209,1.08371,10565,1.08284,1.08461,1.08209,1.08371,10565
2024.02.29,16:00:00,1.08370,1.08497,1.08354,1.08457,8520,0.65105,0.65242,0.65071,0.65235,4630,0.85645,0.85655,0.85590,0.85616,2942,1.26517,1.26676,1.26504,1.26664,7414,0.60940,0.61055,0.60908,0.61054,4069,1.08370,1.08497,1.08354,1.08457,8520,1.08370,1.08497,1.08354,1.08457,8520
2024.02.29,17:00:00,1.08457,1.08552,1.08182,1.08218,9562,0.65238,0.65304,0.65072,0.65105,5778,0.85617,0.85619,0.85494,0.85540,3942,1.26671,1.26813,1.26429,1.26491,8832,0.61056,0.61112,0.60856,0.60906,4612,1.08457,1.08552,1.08182,1.08218,9562,1.08457,1.08552,1.08182,1.08218,9562
2024.02.29,18:00:00,1.08218,1.08244,1.08035,1.08054,8191,0.65106,0.65121,0.65004,0.65016,4256,0.85542,0.85574,0.85497,0.85536,3206,1.26491,1.26506,1.26300,1.26309,6527,0.60907,0.60933,0.60843,0.60888,3611,1.08218,1.08244,1.08035,1.08054,8191,1.08218,1.08244,1.08035,1.08054,8191
2024.02.29,19:00:00,1.08054,1.08067,1.07948,1.07991,6144,0.65016,0.65026,0.64904,0.64935,2815,0.85535,0.85586,0.85535,0.85582,1793,1.26308,1.26313,1.26142,1.26166,5170,0.60887,0.60891,0.60770,0.60803,2418,1.08054,1.08067,1.07948,1.07991,6144,1.08054,1.08067,1.07948,1.07991,6144
2024.02.29,20:00:00,1.07990,1.08093,1.07974,1.08083,5010,0.64935,0.65007,0.64916,0.64992,1894,0.85583,0.85634,0.85583,0.85606,1398,1.26166,1.26253,1.26133,1.26241,3486,0.60804,0.60878,0.60795,0.60865,1422,1.07990,1.08093,1.07974,1.08083,5010,1.07990,1.08093,1.07974,1.08083,5010
2024.02.29,21:00:00,1.08084,1.08105,1.07999,1.08018,4487,0.64993,0.65004,0.64922,0.64932,1833,0.85607,0.85635,0.85595,0.85632,1395,1.26240,1.26271,1.26117,1.26124,3797,0.60866,0.60877,0.60808,0.60811,1390,1.08084,1.08105,1.07999,1.08018,4487,1.08084,1.08105,1.07999,1.08018,4487
2024.02.29,22:00:00,1.08017,1.08086,1.08017,1.08076,4300,0.64932,0.64998,0.64931,0.64987,2013,0.85633,0.85649,0.85596,0.85607,1361,1.26124,1.26243,1.26123,1.26228,3254,0.60811,0.60890,0.60811,0.60871,1299,1.08017,1.08086,1.08017,1.08076,4300,1.08017,1.08086,1.08017,1.08076,4300
2024.02.29,23:00:00,1.08064,1.08072,1.08019,1.08024,1087,0.64976,0.64988,0.64936,0.64964,781,0.85593,0.85617,0.85557,0.85559,771,1.26215,1.26260,1.26185,1.26231,1220,0.60855,0.60869,0.60827,0.60865,476,1.08064,1.08072,1.08019,1.08024,1087,1.08064,1.08072,1.08019,1.08024,1087
2024.03.01,00:00:00,1.08036,1.08046,1.08005,1.08028,1445,0.64972,0.64974,0.64923,0.64948,860,0.85557,0.85573,0.85524,0.85536,1126,1.26202,1.26256,1.26185,1.26220,1370,0.60839,0.60857,0.60777,0.60819,744,1.08036,1.08046,1.08005,1.08028,1445,1.08036,1.08046,1.08005,1.08028,1445
2024.03.01,01:00:00,1.08041,1.08048,1.08014,1.08047,1332,0.64958,0.64994,0.64931,0.64993,1329,0.85567,0.85585,0.85559,0.85566,872,1.26241,1.26264,1.26206,1.26263,2344,0.60845,0.60880,0.60790,0.60857,1247,1.08041,1.08048,1.08014,1.08047,1332,1.08041,1.08048,1.08014,1.08047,1332
2024.03.01,02:00:00,1.08047,1.08118,1.08042,1.08104,1859,0.64993,0.65035,0.64964,0.65010,1936,0.85566,0.85624,0.85563,0.85612,1315,1.26262,1.26275,1.26225,1.26255,2532,0.60858,0.60879,0.60817,0.60863,1385,1.08047,1.08118,1.08042,1.08104,1859,1.08047,1.08118,1.08042,1.08104,1859
2024.03.01,03:00:00,1.08105,1.08205,1.08099,1.08205,2369,0.65012,0.65069,0.64963,0.65056,2740,0.85612,0.85647,0.85606,0.85634,1224,1.26256,1.26336,1.26236,1.26336,3104,0.60863,0.60950,0.60847,0.60938,1899,1.08105,1.08205,1.08099,1.08205,2369,1.08105,1.08205,1.08099,1.08205,2369
2024.03.01,04:00:00,1.08204,1.08210,1.08155,1.08176,2513,0.65056,0.65110,0.65040,0.65098,1909,0.85635,0.85654,0.85622,0.85627,934,1.26336,1.26351,1.26278,1.26314,3573,0.60939,0.60944,0.60895,0.60908,1502,1.08204,1.08210,1.08155,1.08176,2513,1.08204,1.08210,1.08155,1.08176,2513
2024.03.01,05:00:00,1.08175,1.08201,1.08155,1.08157,1390,0.65097,0.65132,0.65091,0.65127,1795,0.85627,0.85647,0.85615,0.85616,856,1.26314,1.26338,1.26298,1.26312,3078,0.60908,0.60966,0.60907,0.60953,1201,1.08175,1.08201,1.08155,1.08157,1390,1.08175,1.08201,1.08155,1.08157,1390
2024.03.01,06:00:00,1.08160,1.08162,1.08110,1.08126,1521,0.65128,0.65129,0.65060,0.65073,1079,0.85617,0.85635,0.85603,0.85627,886,1.26313,1.26324,1.26263,1.26272,3420,0.60952,0.60963,0.60892,0.60908,883,1.08160,1.08162,1.08110,1.08126,1521,1.08160,1.08162,1.08110,1.08126,1521
2024.03.01,07:00:00,1.08126,1.08132,1.08099,1.08111,1665,0.65074,0.65093,0.65050,0.65083,1599,0.85628,0.85637,0.85600,0.85619,876,1.26268,1.26301,1.26231,1.26253,2829,0.60909,0.60923,0.60886,0.60896,1158,1.08126,1.08132,1.08099,1.08111,1665,1.08126,1.08132,1.08099,1.08111,1665
2024.03.01,08:00:00,1.08112,1.08132,1.08071,1.08084,2265,0.65084,0.65135,0.65067,0.65094,1877,0.85630,0.85630,0.85577,0.85581,953,1.26254,1.26291,1.26249,1.26276,2962,0.60895,0.60937,0.60891,0.60930,1265,1.08112,1.08132,1.08071,1.08084,2265,1.08112,1.08132,1.08071,1.08084,2265
2024.03.01,09:00:00,1.08082,1.08168,1.08078,1.08117,4630,0.65093,0.65133,0.65015,0.65017,2269,0.85582,0.85624,0.85567,0.85589,1569,1.26275,1.26358,1.26258,1.26307,3658,0.60929,0.60954,0.60849,0.60856,1882,1.08082,1.08168,1.08078,1.08117,4630,1.08082,1.08168,1.08078,1.08117,4630
2024.03.01,10:00:00,1.08117,1.08191,1.08080,1.08106,6440,0.65018,0.65027,0.64894,0.64912,2704,0.85590,0.85615,0.85549,0.85584,2193,1.26307,1.26408,1.26272,1.26300,4757,0.60858,0.60889,0.60805,0.60823,2639,1.08117,1.08191,1.08080,1.08106,6440,1.08117,1.08191,1.08080,1.08106,6440
2024.03.01,11:00:00,1.08106,1.08169,1.08075,1.08146,5523,0.64912,0.65027,0.64903,0.65002,2899,0.85584,0.85639,0.85562,0.85614,2393,1.26298,1.26363,1.26244,1.26297,4934,0.60822,0.60921,0.60816,0.60909,2913,1.08106,1.08169,1.08075,1.08146,5523,1.08106,1.08169,1.08075,1.08146,5523
2024.03.01,12:00:00,1.08146,1.08216,1.07974,1.08097,7564,0.65002,0.65067,0.64995,0.65043,3149,0.85615,0.85649,0.85538,0.85586,2612,1.26298,1.26337,1.26168,1.26289,6592,0.60908,0.60976,0.60901,0.60962,2963,1.08146,1.08216,1.07974,1.08097,7564,1.08146,1.08216,1.07974,1.08097,7564
2024.03.01,13:00:00,1.08098,1.08183,1.08093,1.08175,5238,0.65045,0.65090,0.65011,0.65070,2309,0.85586,0.85608,0.85533,0.85558,1862,1.26289,1.26457,1.26285,1.26422,4418,0.60963,0.60987,0.60914,0.60953,2200,1.08098,1.08183,1.08093,1.08175,5238,1.08098,1.08183,1.08093,1.08175,5238
2024.03.01,14:00:00,1.08176,1.08240,1.08110,1.08121,5801,0.65070,0.65082,0.64987,0.64992,2180,0.85558,0.85623,0.85552,0.85604,1813,1.26422,1.26466,1.26267,1.26289,4480,0.60953,0.60955,0.60862,0.60865,2121,1.08176,1.08240,1.08110,1.08121,5801,1.08176,1.08240,1.08110,1.08121,5801
2024.03.01,15:00:00,1.08119,1.08147,1.08069,1.08120,6627,0.64993,0.65001,0.64921,0.64974,3789,0.85601,0.85619,0.85561,0.85597,2654,1.26295,1.26360,1.26227,1.26296,6678,0.60865,0.60891,0.60818,0.60858,3266,1.08119,1.08147,1.08069,1.08120,6627,1.08119,1.08147,1.08069,1.08120,6627
2024.03.01,16:00:00,1.08120,1.08199,1.07971,1.07991,7330,0.64973,0.65039,0.64888,0.64917,4334,0.85597,0.85702,0.85587,0.85693,2854,1.26297,1.26364,1.25988,1.26004,7137,0.60858,0.60946,0.60779,0.60790,3291,1.08120,1.08199,1.07971,1.07991,7330,1.08120,1.08199,1.07971,1.07991,7330
2024.03.01,17:00:00,1.08002,1.08408,1.08002,1.08343,11715,0.64915,0.65323,0.64915,0.65314,7875,0.85695,0.85747,0.85613,0.85619,4684,1.26008,1.26556,1.26008,1.26518,11573,0.60799,0.61114,0.60795,0.61075,6865,1.08002,1.08408,1.08002,1.08343,11715,1.08002,1.08408,1.08002,1.08343,11715
2024.03.01,18:00:00,1.08342,1.08361,1.08223,1.08301,6688,0.65315,0.65330,0.65235,0.65273,3978,0.85619,0.85659,0.85605,0.85609,2390,1.26518,1.26544,1.26346,1.26494,6337,0.61074,0.61094,0.60998,0.61030,3011,1.08342,1.08361,1.08223,1.08301,6688,1.08342,1.08361,1.08223,1.08301,6688
2024.03.01,19:00:00,1.08301,1.08391,1.08277,1.08367,3897,0.65272,0.65320,0.65261,0.65295,2616,0.85608,0.85634,0.85595,0.85619,1503,1.26493,1.26589,1.26465,1.26551,3578,0.61028,0.61071,0.61019,0.61044,1923,1.08301,1.08391,1.08277,1.08367,3897,1.08301,1.08391,1.08277,1.08367,3897
2024.03.01,20:00:00,1.08367,1.08417,1.08304,1.08391,4164,0.65295,0.65319,0.65237,0.65298,2911,0.85618,0.85652,0.85599,0.85628,1652,1.26550,1.26605,1.26475,1.26568,3478,0.61044,0.61058,0.60979,0.61036,1799,1.08367,1.08417,1.08304,1.08391,4164,1.08367,1.08417,1.08304,1.08391,4164
2024.03.01,21:00:00,1.08390,1.08425,1.08370,1.08404,3288,0.65298,0.65321,0.65294,0.65300,2336,0.85638,0.85639,0.85599,0.85604,1375,1.26568,1.26633,1.26565,1.26617,3111,0.61037,0.61073,0.61037,0.61049,1271,1.08390,1.08425,1.08370,1.08404,3288,1.08390,1.08425,1.08370,1.08404,3288
2024.03.01,22:00:00,1.08403,1.08406,1.08340,1.08367,4049,0.65299,0.65300,0.65271,0.65293,1344,0.85603,0.85624,0.85594,0.85617,1205,1.26618,1.26620,1.26528,1.26552,2624,0.61049,0.61076,0.61026,0.61069,1226,1.08403,1.08406,1.08340,1.08367,4049,1.08403,1.08406,1.08340,1.08367,4049
2024.03.01,23:00:00,1.08354,1.08392,1.08311,1.08378,1115,0.65282,0.65293,0.65225,0.65250,891,0.85603,0.85650,0.85578,0.85622,912,1.26552,1.26564,1.26512,1.26531,920,0.61054,0.61074,0.61009,0.61066,651,1.08354,1.08392,1.08311,1.08378,1115,1.08354,1.08392,1.08311,1.08378,1115
2024.03.04,00:00:00,1.08373,1.08410,1.08363,1.08383,722,0.65257,0.65269,0.65202,0.65220,704,0.85626,0.85657,0.85602,0.85620,702,1.26475,1.26551,1.26457,1.26523,810,0.61043,0.61089,0.61025,0.61051,661,1.08373,1.08410,1.08363,1.08383,722,1.08373,1.08410,1.08363,1.08383,722
2024.03.04,01:00:00,1.08396,1.08432,1.08394,1.08406,1615,0.65231,0.65287,0.65231,0.65265,1686,0.85651,0.85663,0.85611,0.85621,1249,1.26535,1.26617,1.26508,1.26594,1766,0.61064,0.61086,0.61009,0.61020,1997,1.08396,1.08432,1.08394,1.08406,1615,1.08396,1.08432,1.08394,1.08406,1615
2024.03.04,02:00:00,1.08409,1.08473,1.08396,1.08448,5569,0.65265,0.65345,0.65252,0.65299,2999,0.85622,0.85646,0.85611,0.85620,1076,1.26595,1.26659,1.26585,1.26643,2462,0.61023,0.61105,0.61011,0.61059,1610,1.08409,1.08473,1.08396,1.08448,5569,1.08409,1.08473,1.08396,1.08448,5569
2024.03.04,03:00:00,1.08449,1.08450,1.08375,1.08392,3924,0.65301,0.65304,0.65193,0.65217,3438,0.85620,0.85643,0.85614,0.85615,1116,1.26644,1.26648,1.26554,1.26587,2702,0.61060,0.61067,0.60937,0.60960,1925,1.08449,1.08450,1.08375,1.08392,3924,1.08449,1.08450,1.08375,1.08392,3924
2024.03.04,04:00:00,1.08392,1.08451,1.08375,1.08445,1569,0.65217,0.65280,0.65181,0.65263,2681,0.85615,0.85640,0.85614,0.85617,965,1.26589,1.26655,1.26552,1.26647,1943,0.60959,0.61021,0.60928,0.61000,1645,1.08392,1.08451,1.08375,1.08445,1569,1.08392,1.08451,1.08375,1.08445,1569
2024.03.04,05:00:00,1.08444,1.08449,1.08411,1.08430,1657,0.65263,0.65267,0.65215,0.65220,2088,0.85616,0.85633,0.85601,0.85609,720,1.26647,1.26659,1.26613,1.26636,1655,0.60999,0.61008,0.60974,0.60985,1014,1.08444,1.08449,1.08411,1.08430,1657,1.08444,1.08449,1.08411,1.08430,1657
2024.03.04,06:00:00,1.08430,1.08449,1.08421,1.08428,1396,0.65218,0.65224,0.65176,0.65189,1701,0.85619,0.85633,0.85604,0.85616,794,1.26636,1.26665,1.26614,1.26625,1400,0.60984,0.60993,0.60942,0.60960,898,1.08430,1.08449,1.08421,1.08428,1396,1.08430,1.08449,1.08421,1.08428,1396
2024.03.04,07:00:00,1.08427,1.08459,1.08417,1.08434,1789,0.65188,0.65195,0.65153,0.65159,1542,0.85616,0.85638,0.85613,0.85627,785,1.26625,1.26661,1.26601,1.26615,1509,0.60961,0.60989,0.60946,0.60957,1024,1.08427,1.08459,1.08417,1.08434,1789,1.08427,1.08459,1.08417,1.08434,1789
2024.03.04,08:00:00,1.08431,1.08471,1.08419,1.08459,3633,0.65159,0.65258,0.65150,0.65245,2155,0.85626,0.85644,0.85617,0.85625,1108,1.26616,1.26666,1.26600,1.26654,3390,0.60956,0.61016,0.60949,0.60992,1618,1.08431,1.08471,1.08419,1.08459,3633,1.08431,1.08471,1.08419,1.08459,3633
2024.03.04,09:00:00,1.08460,1.08533,1.08442,1.08529,7125,0.65244,0.65259,0.65173,0.65248,3100,0.85626,0.85660,0.85590,0.85597,2092,1.26655,1.26779,1.26623,1.26774,5252,0.60999,0.61033,0.60950,0.61029,2417,1.08460,1.08533,1.08442,1.08529,7125,1.08460,1.08533,1.08442,1.08529,7125
2024.03.04,10:00:00,1.08529,1.08572,1.08367,1.08440,7971,0.65249,0.65269,0.65144,0.65153,3230,0.85597,0.85623,0.85544,0.85582,2585,1.26776,1.26793,1.26647,1.26691,5518,0.61030,0.61031,0.60898,0.60911,2811,1.08529,1.08572,1.08367,1.08440,7971,1.08529,1.08572,1.08367,1.08440,7971
2024.03.04,11:00:00,1.08439,1.08514,1.08412,1.08484,5757,0.65152,0.65246,0.65147,0.65225,3142,0.85582,0.85611,0.85563,0.85563,2315,1.26691,1.26792,1.26655,1.26772,4748,0.60910,0.61074,0.60908,0.61047,2188,1.08439,1.08514,1.08412,1.08484,5757,1.08439,1.08514,1.08412,1.08484,5757
2024.03.04,12:00:00,1.08483,1.08541,1.08447,1.08528,3973,0.65225,0.65233,0.65190,0.65218,2040,0.85564,0.85625,0.85547,0.85617,1839,1.26771,1.26789,1.26723,1.26745,3893,0.61046,0.61058,0.61008,0.61028,1996,1.08483,1.08541,1.08447,1.08528,3973,1.08483,1.08541,1.08447,1.08528,3973
2024.03.04,13:00:00,1.08528,1.08561,1.08509,1.08553,3905,0.65218,0.65225,0.65188,0.65219,1703,0.85617,0.85645,0.85601,0.85621,1745,1.26745,1.26784,1.26705,1.26768,2522,0.61027,0.61030,0.60984,0.61003,2022,1.08528,1.08561,1.08509,1.08553,3905,1.08528,1.08561,1.08509,1.08553,3905
2024.03.04,14:00:00,1.08554,1.08569,1.08406,1.08419,4872,0.65219,0.65239,0.65182,0.65183,3951,0.85620,0.85631,0.85531,0.85534,2205,1.26768,1.26832,1.26712,1.26740,3657,0.61004,0.61030,0.60969,0.60972,2771,1.08554,1.08569,1.08406,1.08419,4872,1.08554,1.08569,1.08406,1.08419,4872
2024.03.04,15:00:00,1.08419,1.08492,1.08392,1.08479,7525,0.65184,0.65187,0.65085,0.65163,3708,0.85535,0.85604,0.85535,0.85562,2073,1.26741,1.26775,1.26650,1.26767,5814,0.60971,0.60974,0.60874,0.60948,3187,1.08419,1.08492,1.08392,1.08479,7525,1.08419,1.08492,1.08392,1.08479,7525
2024.03.04,16:00:00,1.08478,1.08611,1.08440,1.08587,7937,0.65162,0.65205,0.65119,0.65204,4105,0.85562,0.85583,0.85527,0.85549,2420,1.26767,1.26923,1.26719,1.26915,5896,0.60949,0.61050,0.60911,0.61039,3173,1.08478,1.08611,1.08440,1.08587,7937,1.08478,1.08611,1.08440,1.08587,7937
2024.03.04,17:00:00,1.08587,1.08630,1.08544,1.08622,7190,0.65204,0.65212,0.65123,0.65180,3636,0.85549,0.85572,0.85511,0.85538,2202,1.26914,1.26995,1.26859,1.26973,5475,0.61038,0.61044,0.60959,0.60969,3019,1.08587,1.08630,1.08544,1.08622,7190,1.08587,1.08630,1.08544,1.08622,7190
2024.03.04,18:00:00,1.08622,1.08662,1.08559,1.08606,6350,0.65180,0.65226,0.65164,0.65192,3244,0.85540,0.85547,0.85500,0.85522,2055,1.26973,1.27059,1.26913,1.26977,5270,0.60970,0.61027,0.60955,0.60988,2256,1.08622,1.08662,1.08559,1.08606,6350,1.08622,1.08662,1.08559,1.08606,6350
2024.03.04,19:00:00,1.08605,1.08616,1.08545,1.08570,5120,0.65192,0.65198,0.65133,0.65141,2360,0.85521,0.85542,0.85489,0.85507,1506,1.26976,1.27012,1.26901,1.26955,3324,0.60987,0.60994,0.60942,0.60949,1767,1.08605,1.08616,1.08545,1.08570,5120,1.08605,1.08616,1.08545,1.08570,5120
2024.03.04,20:00:00,1.08571,1.08598,1.08547,1.08555,3358,0.65141,0.65151,0.65107,0.65113,1966,0.85508,0.85542,0.85499,0.85526,1084,1.26955,1.26973,1.26905,1.26913,2213,0.60949,0.60962,0.60911,0.60914,958,1.08571,1.08598,1.08547,1.08555,3358,1.08571,1.08598,1.08547,1.08555,3358
2024.03.04,21:00:00,1.08555,1.08577,1.08542,1.08557,3002,0.65113,0.65114,0.65072,0.65093,1582,0.85527,0.85546,0.85522,0.85533,975,1.26909,1.26940,1.26890,1.26901,2429,0.60913,0.60947,0.60905,0.60935,842,1.08555,1.08577,1.08542,1.08557,3002,1.08555,1.08577,1.08542,1.08557,3002
2024.03.04,22:00:00,1.08558,1.08588,1.08545,1.08550,3490,0.65093,0.65115,0.65078,0.65083,1845,0.85545,0.85552,0.85523,0.85534,1239,1.26900,1.26934,1.26881,1.26895,3385,0.60935,0.60968,0.60930,0.60944,1090,1.08558,1.08588,1.08545,1.08550,3490,1.08558,1.08588,1.08545,1.08550,3490
2024.03.04,23:00:00,1.08538,1.08563,1.08528,1.08539,927,0.65073,0.65091,0.65056,0.65077,741,0.85520,0.85566,0.85512,0.85536,697,1.26877,1.26909,1.26838,1.26898,1097,0.60928,0.60949,0.60883,0.60933,637,1.08538,1.08563,1.08528,1.08539,927,1.08538,1.08563,1.08528,1.08539,927
2024.03.05,00:00:00,1.08530,1.08557,1.08519,1.08520,2276,0.65069,0.65101,0.65055,0.65079,780,0.85487,0.85531,0.85471,0.85480,1460,1.26890,1.26920,1.26864,1.26892,951,0.60943,0.60958,0.60903,0.60918,607,1.08530,1.08557,1.08519,1.08520,2276,1.08530,1.08557,1.08519,1.08520,2276
2024.03.05,01:00:00,1.08535,1.08575,1.08530,1.08530,1029,0.65090,0.65097,0.65031,0.65060,1303,0.85509,0.85545,0.85509,0.85532,920,1.26909,1.26930,1.26885,1.26886,1215,0.60944,0.60973,0.60919,0.60940,1009,1.08535,1.08575,1.08530,1.08530,1029,1.08535,1.08575,1.08530,1.08530,1029
2024.03.05,02:00:00,1.08531,1.08545,1.08503,1.08520,1584,0.65059,0.65101,0.65044,0.65073,1663,0.85522,0.85526,0.85480,0.85492,796,1.26886,1.26941,1.26880,1.26917,1722,0.60939,0.60961,0.60905,0.60929,1285,1.08531,1.08545,1.08503,1.08520,1584,1.08531,1.08545,1.08503,1.08520,1584
2024.03.05,03:00:00,1.08520,1.08539,1.08464,1.08485,2687,0.65073,0.65105,0.65030,0.65078,2232,0.85492,0.85518,0.85480,0.85482,1004,1.26918,1.26928,1.26865,1.26892,2326,0.60928,0.60955,0.60888,0.60923,2017,1.08520,1.08539,1.08464,1.08485,2687,1.08520,1.08539,1.08464,1.08485,2687
2024.03.05,04:00:00,1.08485,1.08511,1.08473,1.08491,2416,0.65077,0.65086,0.64968,0.64998,2568,0.85480,0.85542,0.85479,0.85519,847,1.26894,1.26902,1.26814,1.26845,2425,0.60922,0.60929,0.60824,0.60844,1838,1.08485,1.08511,1.08473,1.08491,2416,1.08485,1.08511,1.08473,1.08491,2416
2024.03.05,05:00:00,1.08492,1.08540,1.08485,1.08534,1487,0.64997,0.65044,0.64983,0.65018,1619,0.85519,0.85535,0.85505,0.85520,816,1.26845,1.26902,1.26835,1.26888,1902,0.60843,0.60939,0.60843,0.60901,1410,1.08492,1.08540,1.08485,1.08534,1487,1.08492,1.08540,1.08485,1.08534,1487
2024.03.05,06:00:00,1.08533,1.08535,1.08488,1.08499,1509,0.65018,0.65031,0.64998,0.65006,1294,0.85519,0.85542,0.85512,0.85529,746,1.26888,1.26902,1.26833,1.26834,1786,0.60902,0.60910,0.60841,0.60862,1221,1.08533,1.08535,1.08488,1.08499,1509,1.08533,1.08535,1.08488,1.08499,1509
2024.03.05,07:00:00,1.08497,1.08532,1.08481,1.08519,1891,0.65005,0.65016,0.64889,0.64891,1892,0.85541,0.85573,0.85527,0.85555,878,1.26839,1.26866,1.26802,1.26824,2358,0.60865,0.60887,0.60809,0.60813,1639,1.08497,1.08532,1.08481,1.08519,1891,1.08497,1.08532,1.08481,1.08519,1891
